1372637303620000596,"-8.639847,41.159826#-8.670942,41.166576#-8.665767,41.170635#-8.665740,41.170671"
1372636951620000320,"-8.612964,41.140359#-8.632584,41.147316#-8.628804,41.152077#-8.649837,41.154354#-8.596530,41.140566#-8.650395,41.153814#-8.615970,41.140530"
1372636854620000520,"-8.574678,41.151951#-8.579745,41.147316#-8.610849,41.145876#-8.586027,41.148702#-8.607996,41.142879#-8.607996,41.142915"
1372637091620000337,"-8.645994,41.180490#-8.688879,41.174379#-8.687268,41.178087"
1372636965620000231,"-8.615502,41.140674#-8.577594,41.144688#-8.582076,41.155434#-8.578224,41.160717"
1372637210620000456,"-8.579520,41.145948#-8.587116,41.147397#-8.601795,41.147262#-8.603973,41.142816"
1372637299620000011,"-8.617563,41.146182#-8.620821,41.155470#-8.624718,41.161563#-8.624700,41.161554"
1372637274620000403,"-8.611794,41.140557#-8.589402,41.163309"
1372637905620000320,"-8.615907,41.140557#-8.609301,41.139522#-8.604594,41.134158"
1372636875620000233,"-8.619894,41.148009#-8.620938,41.155479#-8.609490,41.157351"
1372637984620000520,"-8.562420,41.168403#-8.570295,41.167755#-8.620488,41.163894#-8.623017,41.164218"
1372637343620000571,"-8.618868,41.155101#-8.593578,41.170968#-8.575065,41.162265"
1372638595620000233,"-8.608716,41.153499#-8.604279,41.159016#-8.632737,41.168295"
1372638151620000231,"-8.612208,41.140530#-8.608860,41.147442#-8.606772,41.158260"
1372637610620000497,"-8.585145,41.164857#-8.628813,41.159106#-8.633736,41.163759#-8.643915,41.168907#-8.606169,41.172093#-8.649207,41.169879#-8.628138,41.157261#-8.628147,41.157522"
1372638481620000403,"-8.584263,41.163156#-8.622918,41.173443#-8.647623,41.158593#-8.639640,41.141538#-8.641566,41.142672"
1372639135620000570,"-8.666757,41.174055#-8.657757,41.177457#-8.663193,41.181219#-8.662554,41.181714"
1372637482620000005,"-8.599239,41.149188#-8.595765,41.154345#-8.584317,41.169258#-8.584326,41.169258"
1372639181620000089,"-8.643807,41.168979#-8.649828,41.178240#-8.647911,41.178600"
1372638161620000423,"-8.609706,41.151303#-8.621064,41.161140"
1372637254620000657,"-8.660646,41.168574#-8.654706,41.173479#-8.650710,41.178924#-8.629857,41.179374#-8.613675,41.183136#-8.601588,41.182632#-8.601894,41.181813"
1372638502620000320,"-8.612955,41.140377#-8.607330,41.142501#-8.602038,41.145687#-8.602470,41.155920"
1372639960620000309,"-8.604180,41.160969#-8.579772,41.167881#-8.579763,41.167899"
1372637658620000596,"-8.665686,41.170626#-8.663733,41.176413#-8.653806,41.185359#-8.654337,41.187816"
1372639092620000233,"-8.632737,41.168295#-8.632800,41.168232"
1372639535620000161,"-8.648226,41.148333#-8.648298,41.159079#-8.629821,41.116266#-8.605440,41.107716#-8.606412,41.115573#-8.588709,41.103477#-8.588178,41.097276#-8.588250,41.097357"
1372640499620000596,"-8.638227,41.159592#-8.632656,41.161842#-8.626662,41.163471#-8.610003,41.156145#-8.611596,41.150439"
1372639635620000178,"-8.613243,41.154444#-8.611605,41.160429#-8.613324,41.166945#-8.613315,41.166891"
1372640555620000235,"-8.611065,41.149431#-8.620353,41.147352#-8.619993,41.146839"
1372639871620000653,"-8.611101,41.162850#-8.605116,41.165433#-8.591904,41.168169#-8.591940,41.168187"
1372639875620000009,"-8.600067,41.182704#-8.605692,41.173722#-8.609175,41.162562#-8.612478,41.147991#-8.620362,41.147370#-8.620371,41.147199"
1372637453620000648,"-8.610948,41.150529#-8.609328,41.179302#-8.612748,41.182056"
1372640399620000320,"-8.609967,41.140827#-8.615349,41.137299#-8.618058,41.131314#-8.629209,41.127111#-8.644590,41.130747#-8.641998,41.131953"
1372639558620000005,"-8.611389,41.150439#-8.614116,41.163057#-8.614854,41.163147"
1372639848620000424,"-8.639838,41.159799#-8.642358,41.154255#-8.634429,41.152194#-8.644680,41.151240#-8.629263,41.116014#-8.588313,41.092353#-8.587044,41.096412"
1372640130620000010,"-8.621523,41.177673#-8.620731,41.164038#-8.623116,41.164209"
1372638902620000372,"-8.612613,41.145894#-8.606979,41.150331#-8.604504,41.159673#-8.604603,41.159610"
1372639973620000686,"-8.612550,41.146128#-8.605062,41.143761#-8.607465,41.145489"
1372638165620000435,"-8.688348,41.173668#-8.686782,41.167503#-8.656515,41.161941#-8.648982,41.154714#-8.639685,41.144175#-8.642079,41.144184"
1372640356620000657,"-8.689329,41.168115#-8.637003,41.159115#-8.637129,41.158638"
1372638793620000571,"-8.574705,41.142717#-8.614521,41.141286#-8.615520,41.142636"
1372638361620000154,"-8.628084,41.158368#-8.628669,41.164956#-8.645769,41.163435#-8.645436,41.164578"
1372639857620000089,"-8.652933,41.162022#-8.644212,41.160321#-8.625051,41.157189#-8.613216,41.153940#-8.604756,41.152923#-8.605017,41.151915"
1372639096620000231,"-8.612856,41.140431#-8.610417,41.146191#-8.606601,41.151267#-8.607942,41.173632#-8.650503,41.173992#-8.693028,41.203188"
1372639536620000570,"-8.663409,41.180724#-8.657271,41.180121#-8.662113,41.185206#-8.655975,41.193711#-8.653545,41.183334#-8.655138,41.193306#-8.661321,41.194503#-8.652636,41.179311#-8.662923,41.163426"
1372639241620000060,"-8.648046,41.165028#-8.674272,41.152950#-8.693397,41.187645#-8.702928,41.189877"
1372640943620000596,"-8.611983,41.150358#-8.603136,41.165514#-8.605845,41.162013"
1372641991620000231,"-8.628363,41.157486#-8.608437,41.153562"
1372641328620000005,"-8.611497,41.150430#-8.612370,41.168439#-8.611749,41.176575#-8.610039,41.175639"
1372641742620000657,"-8.689338,41.168124#-8.665344,41.147946#-8.653257,41.148432#-8.654067,41.149332"
1372636956620000167,"-8.613297,41.154390#-8.630334,41.157864#-8.634222,41.152473#-8.645607,41.154363"
1372641197620000653,"-8.628354,41.157459#-8.614773,41.149998"
1372639521620000403,"-8.640108,41.146803#-8.645193,41.165469#-8.593254,41.170806#-8.581689,41.163498#-8.583957,41.163237"
1372637230620000503,"-8.630568,41.154795#-8.646048,41.153985#-8.650242,41.161311#-8.641737,41.164983"
1372641690620000372,"-8.612568,41.145948#-8.609481,41.151510#-8.608482,41.157504#-8.602731,41.159835#-8.585658,41.162940#-8.583174,41.164740"
1372638451620000621,"-8.602209,41.163372#-8.596890,41.166243#-8.569728,41.194368#-8.604261,41.160915#-8.568558,41.193315"
1372642706620000653,"-8.628327,41.157378#-8.622684,41.160456#-8.623071,41.164209"
1372641749620000571,"-8.615556,41.140692#-8.613630,41.147577#-8.605179,41.153319#-8.579988,41.159340#-8.610165,41.153814#-8.610093,41.153940"
1372642168620000570,"-8.662500,41.177367#-8.666676,41.174046"
1372639358620000463,"-8.612532,41.145993#-8.679591,41.158215#-8.678295,41.158665"
1372642178620000060,"-8.652555,41.179698#-8.654940,41.190552#-8.652591,41.179311#-8.624817,41.163372#-8.623188,41.164209"
1372641600620000612,"-8.585811,41.148666#-8.592678,41.159736#-8.589015,41.164884#-8.582517,41.168349#-8.580492,41.164884"
1372636896620000360,"-8.617599,41.146137#-8.628579,41.156532#-8.610723,41.147802#-8.640252,41.165973#-8.636625,41.169141"
1372643618620000463,"-8.615394,41.140764#-8.615925,41.147253#-8.620146,41.147019"
1372638641620000520,"-8.623017,41.164209#-8.629452,41.165019#-8.599734,41.153310#-8.597655,41.146866"
1372641088620000574,"-8.649378,41.154300#-8.632611,41.171841#-8.576208,41.163822#-8.566533,41.152743#-8.566137,41.153733"
1372641297620000320,"-8.609652,41.140800#-8.572527,41.142888#-8.557605,41.126166#-8.549334,41.129505"
1372641048620000560,"-8.578683,41.145777#-8.575263,41.150826#-8.571060,41.155947#-8.565714,41.161914#-8.562033,41.154705#-8.560413,41.154507"
1372643656620000492,"-8.605017,41.161221#-8.641665,41.160141#-8.647137,41.155497#-8.651862,41.153346"
1372641858620000154,"-8.623152,41.164191#-8.616429,41.159979#-8.616465,41.160087"
1372638303620000112,"-8.587116,41.162427#-8.586720,41.169429#-8.580114,41.178771#-8.584596,41.174523#-8.589681,41.169501#-8.595090,41.166783#-8.605125,41.160636#-8.587080,41.162427#-8.587143,41.162436"
1372642071620000305,"-8.645130,41.165604#-8.645652,41.155740#-8.640873,41.143194#-8.634906,41.140854#-8.639190,41.151168#-8.627796,41.155722#-8.623458,41.160204#-8.598906,41.157918#-8.600562,41.157900"
1372644235620000520,"-8.611569,41.150385#-8.602524,41.147325"
1372644270620000173,"-8.611470,41.150376#-8.608545,41.143059#-8.603010,41.145570#-8.599419,41.144094"
1372642569620000004,"-8.619840,41.148009#-8.610885,41.146065#-8.615232,41.140944"
1372638158620000620,"-8.611128,41.149485#-8.605377,41.160618#-8.605467,41.160141"
1372637728620000671,"-8.617041,41.150367#-8.604657,41.154507#-8.604756,41.154732"
1372637423620000341,"-8.606493,41.144580#-8.628588,41.156928#-8.628705,41.164974#-8.654607,41.177610#-8.653212,41.183541#-8.652456,41.186511"
1372639364620000015,"-8.628336,41.157738#-8.627103,41.164452#-8.626356,41.174532#-8.626230,41.174514"
1372644476620000307,"-8.610804,41.144886#-8.607150,41.149935#-8.603811,41.161383#-8.603946,41.161608"
