1372637303620000596,"-8.639847,41.159826#-8.665740,41.170671"
1372636951620000320,"-8.612964,41.140359#-8.649936,41.154300#-8.649936,41.154300#-8.596530,41.140566#-8.596530,41.140566#-8.650395,41.153814#-8.650395,41.153814#-8.615970,41.140530"
1372636854620000520,"-8.574678,41.151951#-8.607996,41.142915"
1372637091620000337,"-8.645994,41.180490#-8.687268,41.178087"
1372636965620000231,"-8.615502,41.140674#-8.577594,41.144688#-8.577594,41.144688#-8.578224,41.160717"
1372637210620000456,"-8.579520,41.145948#-8.603973,41.142816"
1372637299620000011,"-8.617563,41.146182#-8.624700,41.161554"
1372637274620000403,"-8.611794,41.140557#-8.589402,41.163309"
1372637905620000320,"-8.615907,41.140557#-8.604594,41.134158"
1372636875620000233,"-8.619894,41.148009#-8.609490,41.157351"
1372637984620000520,"-8.562420,41.168403#-8.623017,41.164218"
1372637343620000571,"-8.618868,41.155101#-8.604450,41.171112#-8.604450,41.171112#-8.575065,41.162265"
1372638595620000233,"-8.608716,41.153499#-8.632737,41.168295"
1372638151620000231,"-8.612208,41.140530#-8.606772,41.158260"
1372637610620000497,"-8.585145,41.164857#-8.627931,41.157954#-8.627931,41.157954#-8.643915,41.168907#-8.643915,41.168907#-8.606169,41.172093#-8.606169,41.172093#-8.649207,41.169879#-8.649207,41.169879#-8.628147,41.157522"
1372638481620000403,"-8.584263,41.163156#-8.635320,41.171373#-8.635320,41.171373#-8.649405,41.162238#-8.649405,41.162238#-8.641566,41.142672"
1372639135620000570,"-8.666757,41.174055#-8.662554,41.181714"
1372637482620000005,"-8.599239,41.149188#-8.584326,41.169258"
1372639181620000089,"-8.643807,41.168979#-8.647911,41.178600"
1372638161620000423,"-8.609706,41.151303#-8.621064,41.161140"
1372637254620000657,"-8.660646,41.168574#-8.644491,41.183541#-8.644491,41.183541#-8.601894,41.181813"
1372638502620000320,"-8.612955,41.140377#-8.602470,41.155920"
1372639960620000309,"-8.604180,41.160969#-8.579763,41.167899"
1372637658620000596,"-8.665686,41.170626#-8.654337,41.187816"
1372639092620000233,"-8.632737,41.168295#-8.632800,41.168232"
1372639535620000161,"-8.648226,41.148333#-8.648298,41.159079#-8.648298,41.159079#-8.633367,41.118444#-8.633367,41.118444#-8.588250,41.097357"
1372640499620000596,"-8.638227,41.159592#-8.609742,41.161500#-8.609742,41.161500#-8.611596,41.150439"
1372639635620000178,"-8.613243,41.154444#-8.613315,41.166891"
1372640555620000235,"-8.611065,41.149431#-8.619993,41.146839"
1372639871620000653,"-8.611101,41.162850#-8.591940,41.168187"
1372639875620000009,"-8.600067,41.182704#-8.620371,41.147199"
1372637453620000648,"-8.610948,41.150529#-8.612748,41.182056"
1372640399620000320,"-8.609967,41.140827#-8.641998,41.131953"
1372639558620000005,"-8.611389,41.150439#-8.614854,41.163147"
1372639848620000424,"-8.639838,41.159799#-8.634456,41.119209#-8.634456,41.119209#-8.587044,41.096412"
1372640130620000010,"-8.621523,41.177673#-8.623116,41.164209"
1372638902620000372,"-8.612613,41.145894#-8.604603,41.159610"
1372639973620000686,"-8.612550,41.146128#-8.607465,41.145489"
1372638165620000435,"-8.688348,41.173668#-8.642079,41.144184"
1372640356620000657,"-8.689329,41.168115#-8.637129,41.158638"
1372638793620000571,"-8.574705,41.142717#-8.615520,41.142636"
1372638361620000154,"-8.628084,41.158368#-8.645436,41.164578"
1372639857620000089,"-8.652933,41.162022#-8.605017,41.151915"
1372639096620000231,"-8.612856,41.140431#-8.604702,41.172750#-8.604702,41.172750#-8.643987,41.168709#-8.643987,41.168709#-8.693028,41.203188"
1372639536620000570,"-8.663409,41.180724#-8.658621,41.199354#-8.658621,41.199354#-8.662923,41.163426"
1372639241620000060,"-8.648046,41.165028#-8.677611,41.152383#-8.677611,41.152383#-8.702928,41.189877"
1372640943620000596,"-8.611983,41.150358#-8.605845,41.162013"
1372641991620000231,"-8.628363,41.157486#-8.608437,41.153562"
1372641328620000005,"-8.611497,41.150430#-8.610039,41.175639"
1372641742620000657,"-8.689338,41.168124#-8.675442,41.149377#-8.675442,41.149377#-8.654067,41.149332"
1372636956620000167,"-8.613297,41.154390#-8.645607,41.154363"
1372641197620000653,"-8.628354,41.157459#-8.614773,41.149998"
1372639521620000403,"-8.640108,41.146803#-8.649072,41.162904#-8.649072,41.162904#-8.637408,41.170455#-8.637408,41.170455#-8.583957,41.163237"
1372637230620000503,"-8.630568,41.154795#-8.645454,41.152122#-8.645454,41.152122#-8.641737,41.164983"
1372641690620000372,"-8.612568,41.145948#-8.583174,41.164740"
1372638451620000621,"-8.602209,41.163372#-8.568558,41.193315"
1372642706620000653,"-8.628327,41.157378#-8.623071,41.164209"
1372641749620000571,"-8.615556,41.140692#-8.579988,41.159340#-8.579988,41.159340#-8.610093,41.153940"
1372642168620000570,"-8.662500,41.177367#-8.666676,41.174046"
1372639358620000463,"-8.612532,41.145993#-8.678295,41.158665"
1372642178620000060,"-8.652555,41.179698#-8.655156,41.190534#-8.655156,41.190534#-8.655390,41.177610#-8.655390,41.177610#-8.623188,41.164209"
1372641600620000612,"-8.585811,41.148666#-8.595396,41.155056#-8.595396,41.155056#-8.580492,41.164884"
1372636896620000360,"-8.617599,41.146137#-8.636625,41.169141"
1372643618620000463,"-8.615394,41.140764#-8.620146,41.147019"
1372638641620000520,"-8.623017,41.164209#-8.597655,41.146866"
1372641088620000574,"-8.649378,41.154300#-8.612055,41.174460#-8.612055,41.174460#-8.566137,41.153733"
1372641297620000320,"-8.609652,41.140800#-8.549334,41.129505"
1372641048620000560,"-8.578683,41.145777#-8.560413,41.154507"
1372643656620000492,"-8.605017,41.161221#-8.651862,41.153346"
1372641858620000154,"-8.623152,41.164191#-8.616465,41.160087"
1372638303620000112,"-8.587116,41.162427#-8.578701,41.178420#-8.578701,41.178420#-8.605125,41.160636#-8.605125,41.160636#-8.587143,41.162436"
